"SEUCI","COUNTRY","ORDER_AMOUNT","UNIT_AMOUNT"
"8S5P2Q22BFTIJOCO",CO,7,54
"8SMIWCW7567S099K",CO,6,55
"8T8YLXRFGCELF0TD",CO,21,20
"8VD9MHVEV64OSV65",CO,40,91
"91N6VSJ0JXCS1PCL",CO,35,53
"93CE9WJEXCUQXJM5",CO,11,93
"9802KM9R5AZROY3K",CO,12,87
"98EN8JIJ5G5IIAV2",CO,26,19
"9E43HPOSV3C4ZJM8",CO,24,17
"9EFZQJ9D8PUTRKKS",CO,25,53
"9G7GT0ETGIQ4T5D7",CO,22,25
"9IG0E2QM72EOQQI1",CO,24,50
"9KVXM5BY7CTDYTQ3",CO,27,93
"9MY3CW2DK6LJZEM9",CO,22,20
"9NTMEKFY32DP0V91",CO,21,52
"9RIHXAG0MAN44ZAY",CO,11,61
"9S5NRNZKOZDDK1YO",CO,20,56
"9VOKF572VQM1KS4G",CO,6,53
A1EU86W7DBB9BQWQ,CO,12,53
A59GTRAAXE3Y67KI,CO,32,49
A5H2YOFUELY70RCE,CO,26,10
A8D9UNUWOLRNJY71,CO,23,22
A8QVOZJ915G9SRZX,CO,22,34
ABR67G662MMIB5DX,CO,104,182
AHN67AYNPO2C110C,CO,6,50
AKNONWK6UOSSRJRX,CO,13,60
AKSD7CG7H14FI63H,CO,7,52
AOK1WJXHEN9XQ6UP,CO,11,86
AQJ3SC0JG56CCURJ,CO,28,33
ARF06DUBI5OXGAB7,CO,9,67
AT6XDKPC3UEIII4Q,CO,24,18
AYPOQ1SHEDXXBV2K,CO,56,59
B16ONQ9CEOO93P2S,CO,34,57
B54DM720WZ95DME9,CO,42,64
BCN05WI0DBP5Q9TP,CO,23,25
BCUJJBC91HVCTA6N,CO,23,42
BEO2D002639TOJRW,CO,42,89
BES1JJU65NVIE4YN,CO,23,25
BGJVOQ7JVYEBRXLK,CO,21,20
BIDYZ9AUN0Q0U8D7,CO,8,57
BJI1FL6R7Z9O1WJ9,CO,15,110
BKX1RH4JB0CN6UUK,CO,22,14
BRSJ1FSAODICOC8Y,CO,11,106
BTT7D67K243BCICI,CO,17,54
BX9AGBOB57VUEW7D,CO,19,55
BYKASIBU3BGYTZ43,CO,13,79
C2RAHMM52X7GGMM0,CO,27,18
C3ZRSWVPS3A6T2ZT,CO,21,38
C41O2QO2TZT33FQ9,CO,24,41
C5COVZP7M12DFEKX,CO,23,67
C6U5EZ0Y91N1427L,CO,21,36
C8OT8Z0HWSFAHESW,CO,6,54
CBFNLJX8Y8I6NA3W,CO,25,45
CBIX1N0O0JKSZRON,CO,9,56
CCHSQN8E6JR93CYE,CO,31,60
CDT12N0U27WGDPI7,CO,8,68
CEC1K0BNX8HYGKZW,CO,55,99
CEYJ6SG0UW2FOOJL,CO,23,45
CPB164JSDM9Y4SQ7,CO,55,112
CPP1WXI22CMZN1I6,CO,29,38
CRX2ZQQGMV3DEYR6,CO,21,19
CX24MMR1PT5O71LA,CO,8,80
D3LJQMD4NK8E73PQ,CO,21,25
D3ZKDY5YKMHAY5A2,CO,22,40
D5JV4HSLM8GK75DI,CO,12,65
D8U1JPO9K7E60LGM,CO,21,19
DABXPGLUW44AM9U8,CO,23,10
DAY6O7Z1XDNHXR5G,CO,136,58
DG4V8BL64WI5WB8M,CO,28,37
DIOJ1W3785JZRCP2,CO,23,34
DUT87E2KZYEI7ZQZ,CO,33,199
DUWTJMTRC2ZAHBXS,CO,15,77
DVWH8P8Y9JDWX0K1,CO,8,89
E9P0ABW1J48FA0MZ,CO,16,56
E9UUNXOFGCYCVBZB,CO,26,16
EA1X1C0FHES0RMV6,CO,41,79
EDECC1IMSKYAXV6W,CO,22,51
EHPB3CHQ4AEUHQ9D,CO,8,55
EIBVL2HO7KJ2K06F,CO,11,59
EJ3PG4D7PXHD99A7,CO,23,36
EJXTA67CDROGKCT5,CO,13,60
ELBPDEN5FUVKOAK5,CO,18,62
EMDY893T4A18O0FX,CO,26,54
EMQVR70V1F75JBUJ,CO,32,27
ENWJDJ7X0FCFNUZ1,CO,48,33
EPYAZOIN0G7XL35F,CO,39,51
EPYYPI8XCLK7W1T6,CO,24,23
EQLIM9QO43NUL5K9,CO,21,27
ERIU4ZS98XOB27MH,CO,32,71
ERK21SLWIO48YJVO,CO,12,50
ES31P6FWLZ7AOKBM,CO,18,54
EVTUK4141VR4AH0F,CO,36,30
EZ2MM3PC836NJJCS,CO,44,49
F2K5617ASBWFL301,CO,38,152
F3SN4BXWWI7ZGOHS,CO,22,25
F6ZVBBWHFSYKUK6X,CO,21,20
F7OEGTB375MIRR4B,CO,22,11
FAJ25OKFJ3BILYEI,CO,12,63
FCFBYD08QJX85AO1,CO,29,22
FCMVILTD924WK54N,CO,41,68
FD9N0YYGS2O3TAMH,CO,33,79
FDV3WRACO08156VO,CO,34,101
FGM0FXDITRE8YNNM,CO,28,26
FHC12WPSE8HU9FZF,CO,28,20
FTSKFFUE5SPGTKXK,CO,23,29
FUFAOO79RYOKK1BZ,CO,7,53
FWOZIQ33INWM268Q,CO,11,71
FWUNHF2DTS5LKGNS,CO,28,24
G5P4O4P5RUAYT0Y2,CO,21,26
GA8CBKS6IXEO6Y9I,CO,14,61
GKPRQ47Z6XACP597,CO,47,72
GLP479NUQ448GS5D,CO,23,41
GOCWHHTL07UQUKZV,CO,24,38
GSTWV8ET7YQBDW7K,CO,27,68
GTHEJEQ2UHE44HYB,CO,30,40
GUN7PKXR63XTTFI5,CO,30,16
GV8DH5LPHZHYO6QI,CO,7,66
H0M932VDK6JFX1O5,CO,7,118
H0YPPASKQQHZF49P,CO,21,33
H1IQQLQ36TFXO6VQ,CO,67,53
H25RXYOCXG8A494T,CO,11,63
H2IE5AIT9SWMSOK8,CO,34,30
H4UATDKISQKQGH50,CO,13,51
H6PNMI4N1PRKXOSW,CO,25,94
H7XJNYKI3YUV4XGF,CO,35,40
HDKS6KQ556O8GJ7Y,CO,36,19
HJKVUUO52XGY4BCC,CO,21,26
HK70GLTSYWEW6J4G,CO,18,54
HKO9CLZ8VOJE4F22,CO,26,41
HPJCC9SIE1ZZZODO,CO,6,56
HS4J2T1NBE2XQ52K,CO,4,50
HSA8S7VE0QD82GGA,CO,27,25
HTA3R7UAVVMXM3TS,CO,41,145
HUFEAO7KPK9R5M3O,CO,10,54
HVD6L6F6ILGCXGE7,CO,24,20
HZCTF9PP1JU0022R,CO,34,37
HZX6OQXAQEY3J7N7,CO,13,66
I2R3LUJLEF9SE08Z,CO,7,52
I3IGEFGAOUFAPFC6,CO,24,44
IAFSQ01DTN2OL3HO,CO,23,34
IBNOV8MV19NQHIHU,CO,32,48
IDIMXZH8UY5DND0V,CO,27,36
IGL87XCAZOP8RDDI,CO,32,103
IHXCR8PVN8ANAXB6,CO,16,99
II7G5BDGWHKBFQYH,CO,29,57
IJIJ22FGEF8S6RT9,CO,26,51
IMJ7KEQAJBDM7CJ9,CO,19,59
IMN5T3071NDMH4UX,CO,25,37
IN985J7HRCVULQF7,CO,14,54
IO17JZT611MBULTI,CO,7,50
IO60ERXW2QBGUZXV,CO,36,41
IPJUEWANH90QV3TK,CO,23,58
IRZMDIH2E8131Q9Z,CO,36,106
ISXY6TRM0BOW1NJF,CO,16,61
IUH4JSINBQ16LVBT,CO,8,76
IVI3DDHO1YO0UI4Z,CO,43,35
IYOUQKCVCTZO6PQ7,CO,6,52
J1340R8YOK633YRH,CO,6,85
J1FGOFFVRZXAQEP3,CO,26,27
J254M6PQWOIVW4OG,CO,19,55
J2C7X8JCJL14D3Z9,CO,34,38
J3GM6BTXMSEEDFH9,CO,23,48
J4W0R5NWHBQ1OGSU,CO,31,25
J6SI36LV0AVXO2HL,CO,22,30
J8U6ITXPQL1BVVRD,CO,26,14
J9J04D4ZL8MHBXOF,CO,11,50
JEFNHVWO93NJQWZ7,CO,34,26
JO69RM66HW99JHMC,CO,25,22
JRRBNPSVAQP0GVRZ,CO,21,27
JSTJ9BE414FXXE85,CO,13,67
JVN6JFUICLALOAPA,CO,10,76
K06Z4HZCVO3G54CH,CO,39,87
K7FTE64PB7Q01YJU,CO,10,67
KE40C37A7AANC910,CO,23,33
KFL908X2OK3PLEXE,CO,25,19
KFPSGQVQH03A7SGA,CO,23,39
KI76PPEIKVX6TN77,CO,21,37
KQ2C4X9U2K8BGZ51,CO,22,57
KU878S10AJP705OO,CO,6,60
KUO8SBLM7Y2IISM9,CO,53,32
KXEE6N6UPULWLWW5,CO,16,50
L3VL0L55W98LIN5O,CO,37,39
L5ZOTCOLFN7FNRU0,CO,30,74
L8T5G462940NJHMY,CO,32,59
LAEV71WJNMMMTG6H,CO,15,55
LDN8WU1XB1QVBUW2,CO,25,14
LFUHPOULNBMMG4J4,CO,18,59
LIU7SSYD2BIDI0KN,CO,6,68
LPQDROH2ZPEEW8ZL,CO,16,55
LQ7HNM0EIQDLM1X1,CO,32,20
LX3SNIGCHARRQATX,CO,15,59
LXVXHYS3VJCU36T4,CO,19,51
LZSKSDBDI5QIIZ2S,CO,31,34
M0ESX5WO5F4LYGQF,CO,51,43
M76AQ5L8NYY0YHUA,CO,26,79
M7BPL5KU4A50Y51A,CO,11,54
M8WSHZEIX4PW1J74,CO,29,44
MDQ82WRNLUC0GCZ8,CO,22,49
MFB5QGNXZG3UO7RD,CO,21,24
MJ1E2RDSR73VNLQB,CO,23,22
ML2T0YL6QRY7OJ1Q,CO,21,32
MMNWKLMDG1NXIH37,CO,10,60
MMS3ALV7MQGX7B2U,CO,21,19
MN3RBDMJK78PV1XP,CO,31,27
MNIHSJNJZJ8S5OYT,CO,5,50
MPDCC51CL7IN6Y8L,CO,22,13
MSTCSA56BFPFDGXM,CO,16,53
MYF7P7N6VCG5MTSE,CO,8,52
MZFJDKXG2K91HAML,CO,38,33
MZRAGPCMZXVC5BXX,CO,26,57
N28ZKHEV7MWT9ALI,CO,59,35
N3G35MOTJI15JORV,CO,7,63
N3GYYSHLGLQJBOVN,CO,13,60
N4BT2YD7B1NJXRT5,CO,21,49
NBFT1X0IRW4E1LYI,CO,6,58
NBRTJ7NP4DPQMP1X,CO,27,18
NEWM1SY7VQTJYKJT,CO,26,38
NF0QUSW8ONTV45RN,CO,21,37
NH246V51GI8GI6Y8,CO,10,54
NIOZUN7MXLYH2RQP,CO,15,58
NIP2URR7A883VYJ5,CO,20,54
NLLJZGNSS2IFM0WV,CO,7,67
NMO9MGMVBXSUPO9K,CO,24,14
NO6SLKM1QYEUD1WZ,CO,24,30
NWKS5I80RUEF9E80,CO,22,28
NZGZ06RB95KURIZ4,CO,27,21
O4EK2BKAOEW9NWFR,CO,16,52
O8VSWUTEUWQXN187,CO,9,54
O9DFE5IRQVPC8IWO,CO,7,66
OD816098YKM5HTPG,CO,5,56
OEQDAZBHF6YEM2NC,CO,24,21
OH6EFAQDQU3LX051,CO,19,79
OK1BNG9QUKDOJVAG,CO,33,31
OPL3MCL9U6I956PC,CO,36,45
OPXUGTNL1XL1YXDW,CO,45,18
OVRCVPNKCXRG7FSU,CO,8,52
OVTZMK5VVP6LE3QY,CO,28,53
P126DBW3SGR9T0Q9,CO,10,52
P1CJHEPRE0C6NM26,CO,55,60
P1YES5HRK0TTQH2V,CO,18,53
P3QFAJU1IXZEW8ML,CO,22,13
PA91IK61DGFSN3IZ,CO,17,60
PAYJPZDRRTCLSFBB,CO,40,94
PBW7K65F7I3A4ZV5,CO,27,36
PDP0S6KXBRG703DB,CO,12,53
PJ0895W1KXJ6WFUP,CO,10,52
PJJFNPCG8DQR9G2Q,CO,45,49
PO13JDFDSUV86J83,CO,30,68
POR6VNAHIGRS06V2,CO,16,166
PSK9W724Z78GDFCZ,CO,44,34
PVIAHDIRWBWKFW6T,CO,23,65
Q4FWH5NSKYYEU6UP,CO,4,61
Q72KY4GBUMTO8LNG,CO,51,55
Q97OQJKWUKW5OMUE,CO,29,20
Q9QLJGI5C5IOCIHV,CO,24,41
QCSCR6PP1UEJTHAT,CO,11,81
QDJ02WUZZJJTIPB1,CO,21,60
QF5LGJV0Y1ONA1WO,CO,26,36
QGICLK9K7Y3C7WQA,CO,31,85
QON1VNSTVW5KQLJK,CO,6,51
QQM5JDPFGZ0L33BK,CO,23,31
QTW69ZEDOU537JB2,CO,23,25
QVE6D7ZNGVWHJ5FU,CO,13,53
QX4Q9WBGD6ZDBXLJ,CO,21,32
QXJB7J0NMQMZLO4X,CO,9,53
QZAY0IMUCJPCCGSX,CO,7,55
QZFDCWOVCM9LZB9Z,CO,7,69
QZLN7F1E4HN4U100,CO,36,29
R1W4HHKYUG5O9MTA,CO,9,79
R4ZMW3OHWKPKLZF8,CO,30,55
R743TPJEVLO5E3RT,CO,43,94
R7ND7GPGNM1C3QNG,CO,68,20
R8YXIQ6P6QAYBR02,CO,27,35
R98M5UTGDDJ62PYB,CO,22,47
RAPZXCJSYISO00FE,CO,27,28
RJJAISYHHUGFDCTM,CO,26,50
RJKZIAW1DH0J4NDT,CO,54,173
RL6J4YNA0SXUMBPP,CO,27,38
ROFJLJODJKC6D33B,CO,89,63
RTS2SL781ECAF8Q0,CO,19,75
RWBK0TQQG5IKAH9J,CO,93,61
RWM4MEP9URNDKG29,CO,29,59
RXDY4QLOPL40N6R5,CO,34,23
RYDJKVUOX8UAQ7A6,CO,14,51
S05A6PIFGONHKZHG,CO,28,53
S18Y8UP4UKSI22R8,CO,24,33
S3TVSIPQ3JO4D9TB,CO,8,57
SCB180Q08RSKTFL8,CO,27,45
SGXRIIBNC4GR8SXI,CO,21,42
SLEICZA1GM36YAIO,CO,67,46
SM0ZISUVG4LR90JT,CO,44,36
SM1T0KPMFKER0RHZ,CO,15,66
SNEFXLG5GFCFSJ4A,CO,21,7
SPL44T42L215Q6DP,CO,23,70
SRI053RIT6HH3GAU,CO,23,29
SS3BAV4C7660CAE2,CO,46,54
T72CU076MGHW5XVE,CO,17,51
T9BF19JPS4D5DIP1,CO,19,50
TCAMKI0RV88MXGB2,CO,35,33
TIGN49P9BFJV4J6T,CO,21,53
TJCC5MWWRL0VTUW7,CO,44,166
TKNSTG2CBPVAYHQ5,CO,29,46
TL2ZT5BW5B7FNOMT,CO,21,69
TL5LM0UXELOEOJM6,CO,19,51
TLBR9H13JP8SUNCL,CO,47,67
TOKXC5DEUSQQ3V28,CO,22,25
TQ06TGCRDZPSQNQ3,CO,39,145
TX1C2499295ULR0P,CO,38,94
TXKAPVI5VP7N0V5R,CO,6,55
TYKADSMOKRU1NB87,CO,8,58
TYVM7FW4ERD2ZKCE,CO,22,17
U5W59Q6G49GLDCFW,CO,15,51
UE9JCSP1OT2PHSAW,CO,6,72
UF2VTI41FIY08WU4,CO,34,24
UGTMOG8CVY1H0T98,CO,44,66
UQDHZC62Y78BA57N,CO,14,54
USZEY151T55GJKTP,CO,28,41
UV48WOV93PUBJY6N,CO,40,51
UXGBPDMQTMIS9VLH,CO,22,124
UZ2M16X1KXL9X85H,CO,11,50
V05KASHXGGCRSRFK,CO,8,52
V0CV3XEXL11EGTWT,CO,20,72
V1W1BZAKQYR2ET6S,CO,10,68
V8QRSVGQ00ZC5K8X,CO,40,12
VAEMCVCZJTH9RJEH,CO,29,42
VDH9GP2NIUM6R5EF,CO,30,14
VK2E6YUCK9NGWAEA,CO,24,32
VKD3X0HQOBAI89WQ,CO,33,123
VOUBGQOJ12FDKLRJ,CO,21,30
VZF5NHFOX6BZ4QO9,CO,14,55
W1ULQVUA03IK3NOR,CO,126,38
W30Z7XWP9SSNRPHK,CO,22,34
W6HIBGF5RMAC0F4I,CO,32,32
W7VUBBJ5M0JBLH3K,CO,308,67
W8BNQ2KBL07XKQR5,CO,29,22
W92964951ZSFLU07,CO,19,52
WADC290N4FU9J8IT,CO,10,64
WDRH4Q21V5TTCW91,CO,6,57
WE0QT2OK52K8CG1Z,CO,7,51
WEVJKI1UV8Z3HQL1,CO,23,25
WJ24CQ3WWFX95BSG,CO,40,84
WKCM8L1HRXHQUJ6S,CO,18,62
WOHKK67LOSQO14C8,CO,24,97
WPM6L1RLB0FYAATY,CO,24,56
WSI9LHFWYQHYT47X,CO,10,69
WSZZ0M52FUAYW26B,CO,6,78
WUG8H0BEIS73SSAN,CO,10,50
WUJKXKQQMFP6FETY,CO,21,24
WWYK0JES8J43E1GM,CO,22,17
WZEREXETSZY2QWA7,CO,22,26
X2I7YLDA252KALLT,CO,22,38
X8BWMGPCYURH82CQ,CO,22,16
X8P3AKQ13V7AJ0HA,CO,28,57
X94RX1O83IXXT96T,CO,9,82
XB06ZKBYLC1B67LN,CO,24,25
XCS36CXO8SKWSLHA,CO,26,26
XJ7EMPTMCTLJURDI,CO,40,56
XLNGHOKO86ECNJCM,CO,24,54
XQI39FBGGORWD1MY,CO,21,11
XQM2GV6E07KPI8AW,CO,22,28
XT4IT0UJFB0CBVHK,CO,40,102
XTHG026E0CO6QOYT,CO,14,53
XU1Q9762ZUWRPAWH,CO,46,40
XUJ20FC19BDSMLU4,CO,8,65
XY5L73WUR2PFXKJG,CO,22,38
XZFYNTA4MR35OMVE,CO,22,14
Y0FX2QT1UF46TXBR,CO,24,10
Y1MDQCIXIUNP53WJ,CO,30,19
Y2101TN5RXFFBGLO,CO,23,17
Y242UW7OW1GUKV3B,CO,21,42
YEVFFFBQJTXMEI4G,CO,24,78
YHMYFK52E66LLWBF,CO,24,28
YKPRTZ9X7GG1PQB3,CO,31,39
YM7RV3WDCGSJJSZ6,CO,10,65
YPDT2HVUOOV3FQCG,CO,8,60
YT1BP2BDV2PYVT19,CO,30,4
YXEUKTPM06BBBWKJ,CO,4,72
Z1AD2IEBBEGKPJ30,CO,53,55
Z20R9Q4EKOSFX80Y,CO,55,99
Z95Y0YAICHX1SHS8,CO,25,46
Z9QZ0WRQ5E5A0DTK,CO,19,51
ZBHJP6YQ7URBM3QH,CO,21,34
ZG419GAKH6Z02S0K,CO,26,94
ZGGPU9F2J26L7OUG,CO,23,190
ZHFTRXLJTI8VCXW6,CO,141,135
ZIQOKHTFRN1CB1EV,CO,23,32
ZJMMV9BMHTY1JIVK,CO,27,83
ZKGCKI6PLSMZJXGN,CO,104,72
ZL6J15S62IHJP50Q,CO,19,50
ZL8HGFK4ADVVMURM,CO,52,88
ZLXQDN4COSYH01V9,CO,26,96
ZMNBMLM636VFQ6A2,CO,32,35
ZNBBOGDUPMHRBN7K,CO,28,45
ZS43TT80PQT9GTZ0,CO,29,30
ZT3E2D7SR5COK0NK,CO,26,60
ZTZNGPU3900M3AMF,CO,31,15
ZURA2YT5ZQN9AOMD,CO,27,33
ZZONXP8FG94036OG,CO,22,27
dbbf1f09-138a-8fc3-024e-f87c87a44f50,CO,33,67
"03f2a5fa-d3fc-df56-cf36-d6edb822a29d",CZ,24,66
"1BAKC5K0YXJXX4IS",CZ,21,78
"1NDHCBGYJEY1FSJT",CZ,12,69
"20Y6L45YS9F50UR5",CZ,15,70
"6MDSHPG80JLU81JJ",CZ,21,26
"982157JWGDT02P1S",CZ,13,68
BGN1ZF36GO5TJK8W,CZ,14,67
BX5S9NKQKJJK1XFT,CZ,34,37
EVLR413M4HE8KWCP,CZ,43,48
FBV3GJEO0H2XI4KI,CZ,21,39
FGVOZ26KNCGC4RGP,CZ,20,53
FPC4Z9X8156Q5MXU,CZ,21,47
HPKAQSFDH7EBHYKD,CZ,14,81
HRJG7ZR1EXXUC3M6,CZ,16,88
I1S0F4E5KGXHDCQ3,CZ,20,60
J2WLXOQY8EAQYH5X,CZ,18,61
JPEVUYA61VZ3MUR0,CZ,26,33
KW4MJ9QTJ52GX6I3,CZ,11,102
MFLCYMF1B9BZKD5F,CZ,26,45
S8BWEXC8LVR8N9UJ,CZ,45,50
V05US44195XM9TKX,CZ,20,72
WFLVZ4WWOAOXM15S,CZ,39,80
WR03XMJT7TB2L9FU,CZ,51,12
X0DN8Z3BCRC03ECN,CZ,21,24
Z3QIQNEBQ11R5IY8,CZ,14,65
"00T0NBDLCMSUZ2LK",DE,41,37
"0261100d-1e64-5f2f-0a01-d917de440468",DE,34,45
"03BJTQUTCO8G2HXL",DE,3,53
"03T57BOK400JBTIX",DE,21,45
"045debc4-e6d0-dfd2-09e0-d43d9585b0c4",DE,21,68
"0496fb15-a470-542d-d6d6-02930ad20ec3",DE,14,63
"04HNMMDMMOL8JGLR",DE,25,48
"05J27ZLFHKQ77QUB",DE,4,50
"06X5ENECUM9QU025",DE,4,58
"06YX6TE01YBTCC3H",DE,16,52
"07MP0TKTJJWT5SKC",DE,5,56
"07NR65NE3NKA8ELC",DE,34,89
"084KS6C4GCUFCKLQ",DE,2,51
"08AV4816W1Z0UFHR",DE,4,53
"09P936AQ5SBTQ9PJ",DE,11,55
"0A4TFBQTB5E9GDAQ",DE,5,63
"0AJ8RC656OHGSTT2",DE,21,41
"0B6QWZDASXLZS8TE",DE,12,61
"0EJ6PLR5Q3K7IOF6",DE,24,98
"0GIHDEDIC665R6PW",DE,7,58
"0GMCM152YLYPR8C1",DE,15,61
"0I6WLAOK63L5NI8P",DE,22,34
"0IWD83XRGF35XLD4",DE,7,55
"0L5BKU9L7K8K45Z6",DE,24,38
"0NI772004KYJSBL8",DE,6,55
"0NUH06XRYYKJL07W",DE,15,54
"0QR4CI1IEDL48WY8",DE,6,50
"0R137J5BQ6RJCZOV",DE,35,52
"0VCGXYQOTUQCITSP",DE,5,59
"0WNY204XM41ACT60",DE,7,54
"0X1Q4RZRM3JV5V8E",DE,13,50
"0XCAWP9MUP50MCI0",DE,4,66
"0XYS3ODY2I9CG60H",DE,19,64
"107KDUCG0H9EMMBF",DE,27,87
"118RKS3SVXNV0O1N",DE,21,41
"14QQDWNCWRVDDG95",DE,16,91
"15BJI0ZRQGCNWOMG",DE,5,55
"15PKCWK3KJYZTVGH",DE,6,60
"16OFWQOBAYW60RCF",DE,11,65
"17BYT7VE3NG9UOJI",DE,3,68
"17EITG1YHOHWWUTR",DE,21,48
"17FRDHEAVXS7R7AY",DE,3,50
"17XTTLVO73HTK2DE",DE,13,79
"18AUWFS1P1PXG3AS",DE,11,63
"18LBP9GO4Z7SCZFU",DE,9,59
"1D73E3IY50BNOTIB",DE,8,53
"1FE10TP3NHM6POL3",DE,43,35
"1IHET6GS4FFQQA3B",DE,27,35
"1INF5QQ3Q306DNAD",DE,24,37
"1J75BYJ5LXM8H8B9",DE,24,35
"1KKU3YS0H4PTOK89",DE,29,162
"1LYARGBQV17FOLBW",DE,7,53
"1M18UK38PGT85CN8",DE,24,77
"1OSC5HMW518KW769",DE,16,51
"1R69SBLNKDH1U1J0",DE,16,105
"1SJC31L3811EPYSU",DE,46,77
"1T0APQ448OJ1TVI1",DE,24,61
"1U5ISUEQ5GMGCZFW",DE,8,56
"1W5R0BHH286E3HAE",DE,9,51
"1W6WX2ZZHVT49Y4T",DE,23,67
"1X3YYPRDU9RAJY5Y",DE,44,87
"1XS1CW4WABNRYK64",DE,11,58
"1ZE6E2NTU16Z87NH",DE,10,62
"1ZKPVC8DRNIO7WM3",DE,4,73
"20QDNTWUL36J244Z",DE,26,29
"23I7QZNM3OLFK3RH",DE,12,63
"2514b9e5-2b88-b1c2-9a51-c710071b5f3d",DE,8,50
"259FVGNDD3M3KHYR",DE,17,59
"25GYJONIRX3684D4",DE,15,62
"2A83XDSBUYVXL0UO",DE,23,38
"2BP9U0N8C4SU4PLC",DE,44,106
"2CPIXK49XEORFGZD",DE,43,47
"2J5MQPPOEQY3NIBD",DE,32,88
"2K9LT0HU07CFTSYR",DE,11,68
"2KA9R39EF256CG02",DE,21,75
"2KJ8V06WAFX6NQWC",DE,16,72
"2KOTQYH6IFG8GPXV",DE,12,61
"2L4WGE2K1FAO5LC6",DE,11,53
"2M0Q5W60VCVOBEQB",DE,18,65
"2O9CBG3YYJJ0I29O",DE,7,52
"2OGMTDXNIHNXNS8V",DE,33,12
"2PVDLCQUD7CE35FS",DE,14,56
"2S8VQR3N42NNA3JI",DE,14,73
"2V4S3JLOFTL3ZYWB",DE,19,57
"2WFNQ3UMIL24Z2NB",DE,32,43
"2WLEXYLWKVHF3GY5",DE,16,71
"2X35P7MHKTQMFJI5",DE,8,50
"2XR7QR2SP6A0M1JD",DE,18,53
"2XXPNEJ37MCWWMWQ",DE,22,68
"2Z06L5YTK3M7NWGC",DE,23,57
"2ZCJ2DDFWIIRVADC",DE,25,18
"2ZIZCNJVXRV9T65N",DE,12,60
"2ZJ7QOIBGG2YXLCG",DE,25,30
"2ZNIJGVCA1EN50HI",DE,10,54
"2af9e997-f501-0388-7e8f-c0cdfd7301ff",DE,8,61
"30F3Z9RZR9QU635Z",DE,51,7
"316F6837-0CBA-DDF9-AB11-5ECFC1B8A876",DE,14,60
"341XY0K1JTDDXASU",DE,21,17
"34ZD8FX1X1Y40RSI",DE,10,84
"370OYD44QS2P8LD6",DE,73,31
"39e23f02-4492-cdb1-6a28-a9beeaaac14c",DE,38,68
"3B4W2SIFBW3L72S0",DE,5,54
"3CS778FKCJOYPZHE",DE,10,85
"3CSGD4JZ94IE3RUI",DE,10,63
"3CUGC918UWDAL40S",DE,338,21
"3DSOMXIE0DLYEAWQ",DE,12,60
"3FB57Q0NN6HMHA30",DE,12,50
"3H16MGPWPU10BU5M",DE,58,117
"3HJXZ9NYRUSUN53I",DE,12,57
"3HLLH50AHQSS73R8",DE,26,30
"3HQTMUYDZKT2V4T1",DE,18,51
"3JJ3RMNWJJU7UC23",DE,11,62
"3LCEVZ1U3S6LWVC2",DE,7,50
"3O7LXWEMVLLSC8AN",DE,35,53
"3PTGWCWPROB4V73L",DE,7,60
"3Q5ISHX93WVQ5G75",DE,20,72
"3QWY0TFPHNOCM6M3",DE,100,96
"3TUSKATKVO3X8LO4",DE,22,42
"3YXTXLATOCLE0P59",DE,9,56
"3Z0DJ7Y5FQHBUA2Z",DE,11,77
"3ZZQ08XFK2G0OLZS",DE,22,30
"3e769a22-35a1-123d-4cd7-1cdf91d54117",DE,24,72
"4057ca98-1e9e-729e-66e3-c4691f855f9f",DE,11,69
"41HM9CNXRBO11DJZ",DE,21,38
"41YH2400DNR0PG7L",DE,21,23
"440CPX5ZQ83AG6R2",DE,13,54
"441Z4I18TIQLRRYG",DE,14,62
"44ODLLU6JFL0ZVVB",DE,33,55
"44Z6GETJ40D5QUZQ",DE,40,70
"45WPRJ65YA7604LK",DE,6,83
"45YR0W1WO93W561I",DE,23,24
"46CSKOD7PJELIYWU",DE,22,58
"46O3EAZQZOZGZP40",DE,14,53
"473S32PCCP8LEX1V",DE,7,61
"47JAVKGLLIA3VGNQ",DE,11,54
"4A7ES4BDNJX2V3YB",DE,34,39
"4ATU4BZ9PJERSL22",DE,19,57
"4C4MGHZXSSEP3B1Z",DE,22,71
"4CV1KFP34YLYHNHF",DE,24,12
"4DZAPR8J6ALY59HY",DE,10,51
"4G2CLWQMGASQ414W",DE,5,67
"4ILN5VGS9IXB8TRL",DE,34,74
"4ILY6U9QWRR5BVWB",DE,21,67
"4LZJRJ0927U8MU6E",DE,13,54
"4MOUS45UBHMXTBAI",DE,9,55
"4N3R0XYRZ6W48OON",DE,7,72
"4O63ET1ODN2B1GE3",DE,19,67
"4P6AIK2RQY7BD2OV",DE,21,45
"4PGD1T5FCRH8L5JU",DE,5,52
"4SOZJE3LK0KOTAI1",DE,14,55
"4TRSPLGI857U3W8Z",DE,10,55
"4TS01FK6N81T9RJ5",DE,7,50
"4TSDVDTO6H9OXIDO",DE,9,70
"4WWO48K3W5VK0OS0",DE,12,70
"4X7KZ64SFEHY86EI",DE,15,55
"4Y0F3C826R3CLTOF",DE,18,70
"4Y5A508GKF988KW4",DE,15,53
"4ZH7FXM2TLBQWP7D",DE,38,49
"4ZKTNVV3OJWGMT4M",DE,32,75
"4d0e731a-cbc0-ca5f-66b5-a3bd464f742b",DE,20,58
